path,sha256,category,line,excerpt
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,50,The theorem sequence is:
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,51,1. the exact selected-numerator theorem;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,52,2. the syzygy theorem;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,53,3. the exact-dark component theorem;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,54,4. the endpoint support lemma;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,55,5. the three-stratum theorem;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,56,6. the positive-power-law family theorem;
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,113,3 Exact numerator theorem
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,118,Theorem 3.1 (Exact selected numerator). Let
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,135,"Remark 3.2. The theorem is an exact polynomial identity, not an interpolation statement."
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,140,4 Syzygy theorem
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,141,Theorem 4.1 (Coefficient syzygy). The three numerator coefficients satisfy
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,154,5 Exact-dark component theorem
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,157,Theorem 5.1 (Exact-dark locus). The exact-dark direction locus is
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,185,6 Endpoint support lemma
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,186,"Lemma 6.1 (Endpoint support bound). For every directionv, everyj,k≥0, and either"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,200,7 Three-stratum theorem
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,201,"Theorem 7.1 (Complete diagonal-family trichotomy). For everyv∈R4, exactly one of the"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,252,"Finally, ifℓ=Q = 0, theorem 4.1 givesR = 0, so the complete selected numerator is zero."
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,258,8 Positive-power-law family theorem
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,259,Lemma 8.1 (Positive-weight support criterion). Let
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,280,Theorem 8.2 (Family-wide positive-power-law stability). Let
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,293,"Proof. In stratum I,(1, 3) is present. By baseline darkness and theorem 6.1, every support"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,300,The result now follows from theorem 8.1 and continuity of the corresponding analytic factors
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,theorem_like,302,Remark 8.3 (What “all positive power laws” means). The theorem covers every local monomial
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,scope_warning,384,"12 Scope, reproducibility and transparency"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,scope_warning,385,"Scope statement12.1. The results are finite-dimensional, local near(t,ε) = (0, 0), tied to the"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,release_label,393,"of the selected cofactor, determinant and moment-word calculations. The sealed TF1 archive"
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,448,"trapping”. In:Physical Review Letters61.7, pp. 826–829.doi: 10.1103/PhysRevLett.61."
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,453,"Chemical Physics92.9, pp. 5363–5376.doi: 10.1063/1.458514."
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,455,"from input/output functions”. In:Regelungstechnik 14, pp. 545–548.doi: 10.1524/auto."
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,459,doi: 10.1137/0320015.
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,462,pp. 1299–1320.doi: 10.1137/22M1509825.
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,465,pp. 490–504.doi: 10.1137/0319029.
_HANDOFF_GENERATOR_WORK/M3A Theorem - copy/M3A_Diagonal_Family_Trichotomy_Paper.pdf,69090c55192c56afc5d933cb163e4f58522c6d6df08e10177d2c33f170c3d810,doi,467,"multilevel quantum systems”. In:Physical Review A113.1, 013723. doi: 10.1103/k7vj-"
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,1,Publication-ready corrections to Lemma 6.1 and
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,2,Theorem 8.2
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,15,Corrected Lemma 6.1
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,16,"Lemma 6.1 (Endpoint support bound). For every direction v, every"
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,45,Corrected Theorem 8.2
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,46,Theorem 8.2 (F amily-wide positive-power-law stability). Let s →
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,77,"point with j = 0, while Lemma 6.1 gives k ≥ j + 2 for every remaining"
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,99,"baseline darkness, this excludes all support points with j < 2. Lemma 6.1"
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,theorem_like,124,Optional Newton-polyhedron corollary
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,correction,15,Corrected Lemma 6.1
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,correction,45,Corrected Theorem 8.2
_TF1_R1_1_WORK/CORRECTIONS/M3A_handover_corrections/01_corrected_lemma_6_1_and_theorem_8_2.pdf,9671a461df4ad9b3521b07da790200c28424325195b64ffbd5a82140a6f03b2d,correction,125,Under the convention
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,44,that ends at a lemma equivalent in strength to the original conjecture is not close to
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,45,completion unless it supplies a genuinely new proof of that lemma.
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,46,"- When an approach stalls at a theorem-strength missing lemma, mark that route as blocked."
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,46,"- When an approach stalls at a theorem-strength missing lemma, mark that route as blocked."
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,63,Do not return merely because current approaches fail or agents report theorem-strength gaps.
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,theorem_like,67,"Do not return a reduction, partial result, isolated missing lemma, “best effort” summary, or"
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,2,CONJECTURE”
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,5,the Cycle Double Cover Conjecture.
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,13,Resolve the Cycle Double Cover Conjecture completely:
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,26,"unproved conjecture, computational verification through any fixed graph size, and candidate"
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,44,that ends at a lemma equivalent in strength to the original conjecture is not close to
Litrature/cdc_prompt.pdf,0e48deee28caba82ee5b4191d4c5c6ec4d62e5d27890fa7f0d2c8868f8b758f3,scope_warning,71,"theorems, not to search for a solution to this exact conjecture or benchmark. Do not search"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,109,"on the group G, and make use of Chinese Remainder Theorem to derive an"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,170,"Theorem 2.1. [9] Let A = {A0,...,A d} be an association scheme with d"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,219,Lemma 2.2. [3] Let W be a commutative matrix algebra of order n over a
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,261,Lemma 3.1. Let A be an association scheme. Denote the splitting ﬁeld of
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,308,Lemma 3.2. Let A be an association scheme with splitting ﬁeld L and let
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,323,"multiplication and Schur multiplication, Lemma 3.1 implies Iψ =I and that"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,348,Theorem 3.3. Let A be an association scheme with splitting ﬁeld L and let
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,371,Lemma 3.4. Let A be an association scheme with splitting ﬁeld L. Let E be
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,378,"is. By Lemma 2.2, it is the Bose-Mesner algebra of a scheme B. Since for"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,386,"where Ai is not symmetric. By the lemma, these matrices are the Schur"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,409,"Further, this action is linear over Q, but not over L. By Lemma 3.1, this"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,426,Lemma 4.1. Let A be an association scheme and L be its splitting ﬁeld.
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,445,Theorem 4.2. Let A be an association scheme with splitting ﬁeld L and
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,449,"Proof. Since ˆσ preserves matrix multiplication (Lemma 4.1) and is L-linear,"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,450,"by Theorem 3.3, it suﬃces to prove that ˆ σ preverses Schur multiplication if"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,489,"σ ∈ Gal(L/ Q) and τ ∈ Gal(L/K ). Then by Theorem 4.2, ˆτ is a Bose-Mesner"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,551,Theorem 4.3. [8] Let A be an association scheme with splitting ﬁeld L and
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,578,"F . Therefore F is Schur-closed. Note that I,J ∈ F . By Lemma 2.2,"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,665,"K = Q. By Theorem 4.2, for any τk ∈ Gal(L/K ) = Gal(L/ Q) ∼= Z∗"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,698,Theorem 5.1. Let G be a ﬁnite abelian group with exponent n1. Let A
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,713,"Proof. By the fundamental theorem of ﬁnite abelian groups, we can assum e"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,716,"L = Q(ζn1) and Krein ﬁeld K = Q. Since L ⊇ F ⊇ K = Q, by Theorem 4.3,"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,740,A direct consequence of the above theorem is the following result by Bridges
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,743,Corollary 5.2. [4] LetG be an abelian group. Deﬁne an equivalence relation
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,theorem_like,754,"the notion of Theorem 5.1, we are taking the subﬁeld F of L = Q(ζn1) to"
Litrature/Oriented or signed Cayley graphs with all.pdf,5037d2ea18c0be587ae4555ccaa39d3f3095460c598d76dcf04dc967fa5489ba,correction,2566,"We adopt the convention C(i) = ∅ if −|∆|does not satisfy (18) (in this case,"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,18,"Zimbor´as et al. [17] and Chavas et al. [3, Theorem 2.1] have shown that the Hermit-"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,35,"Suppose PST occurs fromatob(,a) inX. It follows from Theorem 8.1 and Lemma 8.3"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,35,"Suppose PST occurs fromatob(,a) inX. It follows from Theorem 8.1 and Lemma 8.3"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,109,Lemma 2.1.Let X be an oriented graph whose adjacency matrix A belongs to the Bose-
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,123,Theorem 2.2.Let X be an oriented graph with adjacency matrix A belongs to the Bose-
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,163,The first part of the following result is a special case of Theorem 6.4.3 in [15].
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,164,Corollary 2.3.Let X be an oriented graph with adjacency matrix A belongs to the Bose-
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,171,"eigenvalue support ofa,Φ a, contains all eigenvalues ofA. By Theorem 6.1 of [9], there"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,175,"From Theorem 2.2,U(τ)=Pis a permutation matrix of orderm=|S a|. Forr="
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,177,"follows from [15, Lemma 2.10.3] thatω r ∈Q(i"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,181,∆ =3. It follows fromPE r =ω rEr and Theorem 2.10.3 of [15] that
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,187,3 Qby Corollary 6.1.3 of [15].
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,190,Corollary 2.4.Let X be an oriented graph whose adjacency matrix A belongs to the Bose-
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,212,"vertexz. By Lemma 2.1,U(τ) is the adjacency matrix of Cay(G,{z −1}). SinceU(τ)∈ A,"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,214,"Theorem 2.2 and Corollary 2.3 thatS e =⟨z⟩andzhas order 2, 3, 4 or 6."
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,214,"Theorem 2.2 and Corollary 2.3 thatS e =⟨z⟩andzhas order 2, 3, 4 or 6."
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,215,"Theorem 3.1.IfCay(G,C)is an oriented normal Cayley graph admitting PST, thenS e is"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,242,"Lemma 3.2.In an oriented normal Cayley graph, PST occurs from a to b at timeτif and"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,245,"ThenPU(τ)=U(τ)P, andU(τ)a=bif and only ifU(τ)e=ba −1. By Theorem 2.2,"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,247,Theorem 3.3.PST occurs from e to z at timeτin an oriented normal Cayley graph
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,258,"Proof.By Theorem 2.2, if PST occurs frometozthenz∈Z(G). From (3),U(τ)e=zif"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,270,"Corollary 3.4.Let G be a finite group, X:=Cay(G,C)be a normal oriented Cayley graph,"
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,271,and z be a central element satisfying Condition (2) in Theorem 3.3. Then X has multiple
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,276,Corollary 3.5.Let G be a finite group and z∈Z(G)be such that there exists a subset
Litrature/PERFECT AND MULTIPLE STATE TRANSFER IN ORIENTED CAYLEY.pdf,a486a6ada3382eb824d1825fbc6272872a52a5f2c06fd05472ec0c30516ff6d9,theorem_like,281,"Proof.By Corollary 3.4, it suffices to show that there is no normal Cayley graph onG"
Litrature/Quantifying State Transfer Strength on Graphs.pdf,a5682a324b2bd6f072162a2ba93ccf6c1c2f4bac0b8c25733dfc7319707eccb6,theorem_like,45,"Theorem 1.1 ([5]). Let G be the path graph on at least 3 nodes and u,v be its two"
